date,country,yield3M,yield10Y
1995-10-01,Canada,0.062447619999999995,0.0772095238095238
1995-11-01,Canada,0.06001429,0.0747380952380952
1995-12-01,Canada,0.059557900000000004,0.0724947368421053
1996-01-01,Canada,0.05674091,0.0709181818181818
1996-02-01,Canada,0.05269048,0.0724047619047619
1996-03-01,Canada,0.05126667,0.0762190476190476
1996-04-01,Canada,0.04905715,0.0769952380952381
1996-05-01,Canada,0.047850000000000004,0.0776818181818182
1996-06-01,Canada,0.047775,0.078095
1996-07-01,Canada,0.04679545,0.07711818181818181
1996-08-01,Canada,0.04273809,0.07305714285714289
1996-09-01,Canada,0.04053,0.07338499999999999
1996-10-01,Canada,0.0362,0.0664454545454545
1996-11-01,Canada,0.031055000000000003,0.061349999999999995
1996-12-01,Canada,0.03042,0.06392
1997-01-01,Canada,0.030154550000000002,0.06632727272727271
1997-02-01,Canada,0.0301,0.063035
1997-03-01,Canada,0.030019999999999998,0.06539500000000001
1997-04-01,Canada,0.03020909,0.0678454545454545
1997-05-01,Canada,0.030114290000000002,0.0657333333333333
1997-06-01,Canada,0.03048571,0.0627142857142857
1997-07-01,Canada,0.03245455,0.059631818181818196
1997-08-01,Canada,0.0329,0.059945000000000005
1997-09-01,Canada,0.03273333,0.0587619047619048
1997-10-01,Canada,0.0354,0.0560909090909091
1997-11-01,Canada,0.03587368,0.055031578947368404
1997-12-01,Canada,0.04052857000000001,0.0566571428571429
1998-01-01,Canada,0.043009519999999996,0.0536047619047619
1998-02-01,Canada,0.047455,0.05434
1998-03-01,Canada,0.04734545,0.054272727272727306
1998-04-01,Canada,0.04747143,0.053123809523809504
1998-05-01,Canada,0.04764,0.053869999999999994
1998-06-01,Canada,0.04762273,0.0531863636363636
1998-07-01,Canada,0.04775,0.0534772727272727
1998-08-01,Canada,0.04896,0.055650000000000005
1998-09-01,Canada,0.05725238,0.052466666666666696
1998-10-01,Canada,0.05401429,0.0490809523809524
1998-11-01,Canada,0.051445,0.05168999999999999
1998-12-01,Canada,0.05040952,0.048723809523809496
1999-01-01,Canada,0.050195,0.049465
1999-02-01,Canada,0.049945,0.051239999999999994
1999-03-01,Canada,0.0501087,0.052204347826086996
1999-04-01,Canada,0.048014289999999994,0.0502952380952381
1999-05-01,Canada,0.046135,0.053595
1999-06-01,Canada,0.04596818,0.0558090909090909
1999-07-01,Canada,0.046028570000000005,0.0549095238095238
1999-08-01,Canada,0.0463,0.0575571428571429
1999-09-01,Canada,0.046014290000000006,0.0572142857142857
1999-10-01,Canada,0.045919999999999996,0.060895000000000005
1999-11-01,Canada,0.0467619,0.060347619047619
1999-12-01,Canada,0.0476381,0.061399999999999996
2000-01-01,Canada,0.047665,0.064915
2000-02-01,Canada,0.0496619,0.0633857142857143
2000-03-01,Canada,0.05080435,0.060282608695652204
2000-04-01,Canada,0.05255263,0.059242105263157895
2000-05-01,Canada,0.054818179999999994,0.06215
2000-06-01,Canada,0.057477270000000004,0.0589545454545455
2000-07-01,Canada,0.05733,0.058635
2000-08-01,Canada,0.057463639999999996,0.0576636363636364
2000-09-01,Canada,0.05752500000000001,0.057295
2000-10-01,Canada,0.05759048,0.0572333333333333
2000-11-01,Canada,0.05747619,0.057271428571428605
2000-12-01,Canada,0.0575,0.0540210526315789
2001-01-01,Canada,0.056636360000000004,0.0541863636363636
2001-02-01,Canada,0.054924999999999995,0.054299999999999994
2001-03-01,Canada,0.050619,0.0530136363636364
2001-04-01,Canada,0.0486528,0.055915
2001-05-01,Canada,0.04707778,0.0585136363636364
2001-06-01,Canada,0.04492319,0.0571809523809524
2001-07-01,Canada,0.0436031,0.0580047619047619
2001-08-01,Canada,0.04195218,0.055309090909090905
2001-09-01,Canada,0.03727079,0.0530263157894737
2001-10-01,Canada,0.03252541,0.052327272727272695
2001-11-01,Canada,0.02645,0.0517714285714286
2001-12-01,Canada,0.02241305,0.0540842105263158
2002-01-01,Canada,0.020945770000000002,0.0534363636363636
2002-02-01,Canada,0.01995595,0.05321
2002-03-01,Canada,0.019938849999999998,0.05667
2002-04-01,Canada,0.021183999999999998,0.056586363636363594
2002-05-01,Canada,0.02246664,0.055959090909090896
2002-06-01,Canada,0.0248379,0.054240000000000003
2002-07-01,Canada,0.02631223,0.0529045454545455
2002-08-01,Canada,0.027436620000000002,0.051204761904761906
2002-09-01,Canada,0.02745535,0.048855
2002-10-01,Canada,0.027449590000000003,0.051272727272727296
2002-11-01,Canada,0.02744615,0.050895
2002-12-01,Canada,0.02743,0.049675000000000004
2003-01-01,Canada,0.027437049999999998,0.049618181818181804
2003-02-01,Canada,0.0274527,0.05012
2003-03-01,Canada,0.0298251,0.0499714285714286
2003-04-01,Canada,0.03124443,0.0505190476190476
2003-05-01,Canada,0.03240986,0.046719047619047605
2003-06-01,Canada,0.03243924,0.042880952380952395
2003-07-01,Canada,0.030986319999999998,0.046831818181818204
2003-08-01,Canada,0.029977,0.04902
2003-09-01,Canada,0.027595480000000002,0.0475714285714286
2003-10-01,Canada,0.02748904,0.0481545454545455
2003-11-01,Canada,0.02748132,0.0485684210526316
2003-12-01,Canada,0.02748176,0.047290476190476195
2004-01-01,Canada,0.026397,0.0458619047619048
2004-02-01,Canada,0.02495875,0.044515
2004-03-01,Canada,0.02258639,0.042604347826087
2004-04-01,Canada,0.02080367,0.0461285714285714
2004-05-01,Canada,0.019979800000000002,0.047729999999999995
2004-06-01,Canada,0.01999209,0.0493272727272727
2004-07-01,Canada,0.01998362,0.0475
2004-08-01,Canada,0.01998752,0.046309523809523793
2004-09-01,Canada,0.022004239999999998,0.0460238095238095
2004-10-01,Canada,0.0235929,0.0455
2004-11-01,Canada,0.0249629,0.044847619047619094
2004-12-01,Canada,0.02498748,0.0432047619047619
2005-01-01,Canada,0.0249787,0.042605000000000004
2005-02-01,Canada,0.02495715,0.042050000000000004
2005-03-01,Canada,0.02486218,0.0435818181818182
2005-04-01,Canada,0.02492714,0.0419380952380952
2005-05-01,Canada,0.02490571,0.0407380952380952
2005-06-01,Canada,0.024932140000000002,0.0382818181818182
2005-07-01,Canada,0.024935350000000002,0.038995
2005-08-01,Canada,0.024907409999999998,0.0392045454545455
2005-09-01,Canada,0.02706419,0.0386857142857143
2005-10-01,Canada,0.02863295,0.04047
2005-11-01,Canada,0.02986214,0.041071428571428606
2005-12-01,Canada,0.03197755,0.04041
2006-01-01,Canada,0.03303252,0.040290476190476196
2006-02-01,Canada,0.03476605,0.0417
2006-03-01,Canada,0.03654778,0.041995652173913
2006-04-01,Canada,0.03789521,0.044157894736842104
2006-05-01,Canada,0.040283,0.0439954545454545
2006-06-01,Canada,0.042355910000000004,0.0444136363636364
2006-07-01,Canada,0.042436299999999996,0.04444
2006-08-01,Canada,0.04224177,0.042527272727272705
2006-09-01,Canada,0.042436499999999995,0.040685714285714304
2006-10-01,Canada,0.04238491,0.0410666666666667
2006-11-01,Canada,0.04249547,0.039995238095238105
2006-12-01,Canada,0.042533209999999995,0.0396631578947368
2007-01-01,Canada,0.04243413,0.0412181818181818
2007-02-01,Canada,0.04235035,0.041174999999999996
2007-03-01,Canada,0.04230009,0.0404590909090909
2007-04-01,Canada,0.0425083,0.041715
2007-05-01,Canada,0.04236795,0.0429272727272727
2007-06-01,Canada,0.04250495,0.0461285714285714
2007-07-01,Canada,0.04445486,0.045899999999999996
2007-08-01,Canada,0.04457323,0.0442863636363636
2007-09-01,Canada,0.04444547,0.0435631578947368
2007-10-01,Canada,0.04507532,0.043627272727272695
2007-11-01,Canada,0.04505410000000001,0.0412142857142857
2007-12-01,Canada,0.04275047,0.0401578947368421
2008-01-01,Canada,0.04159623,0.0384818181818182
2008-02-01,Canada,0.0400076,0.03828
2008-03-01,Canada,0.03510385,0.035089999999999996
2008-04-01,Canada,0.03336627,0.036286363636363596
2008-05-01,Canada,0.0299959,0.0362142857142857
2008-06-01,Canada,0.029950380000000002,0.037599999999999995
2008-07-01,Canada,0.029985360000000003,0.0375045454545455
2008-08-01,Canada,0.02999715,0.035915
2008-09-01,Canada,0.02993971,0.0354095238095238
2008-10-01,Canada,0.02515291,0.036681818181818204
2008-11-01,Canada,0.02245647,0.0357157894736842
2008-12-01,Canada,0.01711038,0.0294571428571429
2009-01-01,Canada,0.01283395,0.028123809523809502
2009-02-01,Canada,0.009979,0.0296052631578947
2009-03-01,Canada,0.005153955,0.0288590909090909
2009-04-01,Canada,0.003998571,0.029542857142857103
2009-05-01,Canada,0.0024216,0.03202
2009-06-01,Canada,0.002441227,0.034590909090909096
2009-07-01,Canada,0.002411864,0.0342909090909091
2009-08-01,Canada,0.0023976,0.034645
2009-09-01,Canada,0.00239481,0.0336571428571429
2009-10-01,Canada,0.002413333,0.034252380952381
2009-11-01,Canada,0.0024280499999999997,0.033925000000000004
2009-12-01,Canada,0.0024309049999999997,0.0341619047619048
2010-01-01,Canada,0.00244385,0.03485
2010-02-01,Canada,0.002442947,0.034236842105263204
2010-03-01,Canada,0.002445391,0.034904347826087
2010-04-01,Canada,0.00247281,0.036699999999999997
2010-05-01,Canada,0.002457,0.034455
2010-06-01,Canada,0.004918909,0.0329772727272727
2010-07-01,Canada,0.0060038570000000005,0.031852380952381
2010-08-01,Canada,0.0074873330000000005,0.0294952380952381
2010-09-01,Canada,0.009511714999999999,0.0288142857142857
2010-10-01,Canada,0.00998505,0.02766
2010-11-01,Canada,0.009986619,0.0302238095238095
2010-12-01,Canada,0.009971714,0.032047619047619
2011-01-01,Canada,0.0099239,0.03253
2011-02-01,Canada,0.009936053,0.0341736842105263
2011-03-01,Canada,0.009941435,0.032665217391304305
2011-04-01,Canada,0.0099646,0.03328
2011-05-01,Canada,0.009965333,0.0315190476190476
2011-06-01,Canada,0.009975818,0.0298772727272727
2011-07-01,Canada,0.00998455,0.029384999999999998
2011-08-01,Canada,0.01000268,0.0244636363636364
2011-09-01,Canada,0.009983048,0.0219666666666667
2011-10-01,Canada,0.010004500000000001,0.022959999999999998
2011-11-01,Canada,0.009998380999999999,0.0212238095238095
2011-12-01,Canada,0.0099917,0.01992
2012-01-01,Canada,0.009984619,0.019799999999999998
2012-02-01,Canada,0.00998625,0.02021
2012-03-01,Canada,0.009996909,0.021068181818181802
2012-04-01,Canada,0.0100601,0.020644999999999997
2012-05-01,Canada,0.01000818,0.0192227272727273
2012-06-01,Canada,0.01000805,0.0174761904761905
2012-07-01,Canada,0.009990667,0.0165619047619048
2012-08-01,Canada,0.010021,0.018268181818181798
2012-09-01,Canada,0.01000684,0.0183789473684211
2012-10-01,Canada,0.010011550000000001,0.0181181818181818
2012-11-01,Canada,0.01000062,0.0173809523809524
2012-12-01,Canada,0.01000363,0.0176789473684211
2013-01-01,Canada,0.01001895,0.0193136363636364
2013-02-01,Canada,0.01004579,0.0196789473684211
2013-03-01,Canada,0.0100565,0.018515
2013-04-01,Canada,0.010044409999999998,0.0174863636363636
2013-05-01,Canada,0.01004341,0.019018181818181802
2013-06-01,Canada,0.01010085,0.022445
2013-07-01,Canada,0.01006468,0.0243818181818182
2013-08-01,Canada,0.009986143,0.026114285714285698
2013-09-01,Canada,0.0099782,0.02698
2013-10-01,Canada,0.009991273,0.025181818181818198
2013-11-01,Canada,0.0100199,0.025585
2013-12-01,Canada,0.01001315,0.026735000000000002
2014-01-01,Canada,0.009997454,0.0253409090909091
2014-02-01,Canada,0.009981579,0.0242
2014-03-01,Canada,0.009964809,0.024542857142857102
2014-04-01,Canada,0.009981714000000001,0.024447619047619
2014-05-01,Canada,0.009974715,0.023152380952381
2014-06-01,Canada,0.009998713999999999,0.022985714285714297
2014-07-01,Canada,0.01000127,0.0219454545454545
2014-08-01,Canada,0.0100018,0.02062
2014-09-01,Canada,0.009993333,0.0218095238095238
2014-10-01,Canada,0.010006729999999998,0.0201045454545455
2014-11-01,Canada,0.01002153,0.0200315789473684
2014-12-01,Canada,0.01004609,0.018519047619047598
2015-01-01,Canada,0.009082,0.0152571428571429
2015-02-01,Canada,0.007584263,0.013794736842105299
2015-03-01,Canada,0.007570409,0.014213636363636399
2015-04-01,Canada,0.0075049999999999995,0.014109523809523801
2015-05-01,Canada,0.00734615,0.01744
2015-06-01,Canada,0.007446772000000001,0.0178
2015-07-01,Canada,0.006051318,0.0156954545454545
2015-08-01,Canada,0.0050731000000000005,0.013915
2015-09-01,Canada,0.005008048,0.0148142857142857
2015-10-01,Canada,0.005001,0.0146333333333333
2015-11-01,Canada,0.00499145,0.016335
2015-12-01,Canada,0.005130333,0.014595238095238099
2016-01-01,Canada,0.0051398500000000005,0.012580000000000001
2016-02-01,Canada,0.00501745,0.011245
2016-03-01,Canada,0.004986364,0.0126818181818182
2016-04-01,Canada,0.0050238570000000005,0.013361904761904799
2016-05-01,Canada,0.004999333,0.013500000000000002
2016-06-01,Canada,0.005069000000000001,0.0116818181818182
2016-07-01,Canada,0.0050710500000000006,0.010509999999999999
2016-08-01,Canada,0.004992227,0.0104272727272727
2016-09-01,Canada,0.004993809,0.0108619047619048
2016-10-01,Canada,0.0049301499999999995,0.011665000000000002
2016-11-01,Canada,0.004915572,0.0143761904761905
2016-12-01,Canada,0.00495425,0.01732
2017-01-01,Canada,0.004911714,0.0172238095238095
2017-02-01,Canada,0.004914368,0.0170210526315789
2017-03-01,Canada,0.004950435,0.0171434782608696
2017-04-01,Canada,0.0049757889999999996,0.0152315789473684
2017-05-01,Canada,0.004915045,0.0151318181818182
2017-06-01,Canada,0.004941045,0.0150272727272727
2017-07-01,Canada,0.00669285,0.01908
2017-08-01,Canada,0.007431545,0.0188363636363636
2017-09-01,Canada,0.0097019,0.020495
2017-10-01,Canada,0.009930429,0.0205095238095238
2017-11-01,Canada,0.009915619,0.0191857142857143
2017-12-01,Canada,0.00996079,0.0191526315789474
2018-01-01,Canada,0.011186050000000001,0.0219818181818182
2018-02-01,Canada,0.012379469999999998,0.0232421052631579
2018-03-01,Canada,0.012394,0.0218857142857143
2018-04-01,Canada,0.01245457,0.0224904761904762
2018-05-01,Canada,0.01245414,0.0237545454545455
2018-06-01,Canada,0.012480999999999999,0.0220904761904762
2018-07-01,Canada,0.014246140000000001,0.0218714285714286
2018-08-01,Canada,0.01495414,0.0229545454545455
2018-09-01,Canada,0.014964630000000001,0.0235368421052632
2018-10-01,Canada,0.01565768,0.024886363636363602
2018-11-01,Canada,0.017470239999999998,0.0240761904761905
2018-12-01,Canada,0.01749974,0.0205789473684211
2019-01-01,Canada,0.01748168,0.019536363636363602
2019-02-01,Canada,0.01747153,0.0190736842105263
2019-03-01,Canada,0.01746933,0.0171238095238095
2019-04-01,Canada,0.01746905,0.0172428571428571
2019-05-01,Canada,0.01745045,0.0166454545454545
2019-06-01,Canada,0.01742595,0.014624999999999999
2019-07-01,Canada,0.01746573,0.015190909090909099
2019-08-01,Canada,0.0174781,0.012052380952381002
2019-09-01,Canada,0.0174658,0.013640000000000001
2019-10-01,Canada,0.01748045,0.0144954545454545
2019-11-01,Canada,0.0174846,0.014995000000000001
2019-12-01,Canada,0.0174805,0.016045
2020-01-01,Canada,0.01748586,0.014922727272727301
2020-02-01,Canada,0.01748532,0.012947368421052602
2020-03-01,Canada,0.009533818,0.008190909090909089
2020-04-01,Canada,0.0023436670000000002,0.00657142857142857
2020-05-01,Canada,0.0022964,0.00551
2020-06-01,Canada,0.002385773,0.00561363636363636
2020-07-01,Canada,0.002430409,0.00516363636363636
2020-08-01,Canada,0.00238435,0.005635
2020-09-01,Canada,0.0022803809999999997,0.0055952380952381
2020-10-01,Canada,0.002318381,0.00602857142857143
2020-11-01,Canada,0.0022461,0.006885
2020-12-01,Canada,0.001993,0.00730952380952381
2021-01-01,Canada,0.0018108,0.008055
2021-02-01,Canada,0.002110211,0.0109947368421053
2021-03-01,Canada,0.0018042610000000001,0.0149652173913043
2021-04-01,Canada,0.00160319,0.0151619047619048
2021-05-01,Canada,0.0018091499999999998,0.01524
2021-06-01,Canada,0.001878818,0.01425
2021-07-01,Canada,0.001897905,0.0125142857142857
2021-08-01,Canada,0.002007476,0.0119190476190476
2021-09-01,Canada,0.0018704499999999998,0.012629999999999999
2021-10-01,Canada,0.0019772500000000003,0.015969999999999998
2021-11-01,Canada,0.002026524,0.0168571428571429
2021-12-01,Canada,0.0016042860000000001,0.014499999999999999
2022-01-01,Canada,0.00175935,0.017589999999999998
2022-02-01,Canada,0.0017174739999999999,0.018794736842105298
2022-03-01,Canada,0.004077565,0.021321739130434798
2022-04-01,Canada,0.007103333,0.02704
2022-05-01,Canada,0.009472429,0.0291857142857143
2022-06-01,Canada,0.01428814,0.0331545454545455
2022-07-01,Canada,0.020374370000000003,0.0304315789473684
2022-08-01,Canada,0.02482955,0.028590909090909097
2022-09-01,Canada,0.03101768,0.0314789473684211
2022-10-01,Canada,0.0331409,0.0338052631578947
2022-11-01,Canada,0.03741224,0.0316619047619048
2022-12-01,Canada,0.041245000000000004,0.029415
2023-01-01,Canada,0.04290014,0.029376190476190497
2023-02-01,Canada,0.04492368,0.0317421052631579
2023-03-01,Canada,0.044923130000000006,0.0299347826086957
2023-04-01,Canada,0.044917179999999994,0.0291611111111111
2023-05-01,Canada,0.04492648,0.030454545454545498
2023-06-01,Canada,0.04683946,0.0333818181818182
2023-07-01,Canada,0.049038899999999996,0.03452
2023-08-01,Canada,0.04994214,0.0365409090909091
2023-09-01,Canada,0.04991785,0.03816
2023-10-01,Canada,0.050018450000000006,0.04062
2023-11-01,Canada,0.05013667,0.0371095238095238
2023-12-01,Canada,0.05015479,0.0323421052631579
2024-01-01,Canada,0.05026091,0.033463636363636404
2024-02-01,Canada,0.0501497,0.03504
2024-03-01,Canada,0.0500289,0.03444
2024-04-01,Canada,0.049999180000000004,0.0369590909090909
2024-05-01,Canada,0.050027,0.0364181818181818
2024-06-01,Canada,0.0480132,0.033915
2024-07-01,Canada,0.04707471,0.0340772727272727
2024-08-01,Canada,0.0451298,0.030715
2024-09-01,Canada,0.04297422,0.0294444444444444
2024-10-01,Canada,0.0413835,0.0318636363636364
2024-11-01,Canada,0.037648799999999996,0.032785
2024-12-01,Canada,0.0346852,0.031615000000000004
2025-01-01,Canada,0.03221818,0.0328863636363636
2025-02-01,Canada,0.029934159999999998,0.0305631578947368
2025-03-01,Canada,0.02840695,0.0301047619047619
2025-04-01,Canada,0.02739815,0.0310857142857143
2025-05-01,Canada,0.02742352,0.0322142857142857
2025-06-01,Canada,0.02744125,0.03314
2025-07-01,Canada,0.02748032,0.0348045454545455
2025-08-01,Canada,0.027527499999999996,0.034225
2025-09-01,Canada,0.02657255,0.032244999999999996
2025-10-01,Canada,0.0248545,0.0312818181818182
2025-11-01,Canada,0.022421419999999997,0.0317421052631579
2025-12-01,Canada,0.02251419,0.0338761904761905
2026-01-01,Canada,0.02250676,0.0340238095238095
2026-02-01,Canada,0.02253695,0.0328842105263158
2026-03-01,Canada,0.02255786,0.0344090909090909
2026-04-01,Canada,0.0225131,0.0348333333333333
2026-05-01,Canada,0.022400000000000003,0.0353
1960-01-01,France,0.0391,0.0582
1960-02-01,France,0.041100000000000005,0.057999999999999996
1960-03-01,France,0.0417,0.0576
1960-04-01,France,0.042199999999999994,0.0581
1960-05-01,France,0.0425,0.0574
1960-06-01,France,0.0415,0.057300000000000004
1960-07-01,France,0.0453,0.056799999999999996
1960-08-01,France,0.0405,0.055099999999999996
1960-09-01,France,0.0415,0.0554
1960-10-01,France,0.039900000000000005,0.0556
1960-11-01,France,0.037599999999999995,0.0552
1960-12-01,France,0.037000000000000005,0.054900000000000004
1961-01-01,France,0.0365,0.0555
1961-02-01,France,0.0359,0.0564
1961-03-01,France,0.037000000000000005,0.0559
1961-04-01,France,0.037000000000000005,0.055
1961-05-01,France,0.0391,0.055099999999999996
1961-06-01,France,0.037599999999999995,0.0547
1961-07-01,France,0.0365,0.0545
1961-08-01,France,0.0352,0.054299999999999994
1961-09-01,France,0.035699999999999996,0.0545
1961-10-01,France,0.036000000000000004,0.0553
1961-11-01,France,0.0352,0.0555
1961-12-01,France,0.0358,0.0556
1962-01-01,France,0.0351,0.0552
1962-02-01,France,0.0356,0.0562
1962-03-01,France,0.0365,0.0562
1962-04-01,France,0.0393,0.0548
1962-05-01,France,0.0398,0.0553
1962-06-01,France,0.0359,0.054000000000000006
1962-07-01,France,0.0366,0.053200000000000004
1962-08-01,France,0.0346,0.0533
1962-09-01,France,0.0348,0.0537
1962-10-01,France,0.0351,0.053399999999999996
1962-11-01,France,0.035,0.0537
1962-12-01,France,0.0351,0.053099999999999994
1963-01-01,France,0.0341,0.053399999999999996
1963-02-01,France,0.0341,0.0536
1963-03-01,France,0.0344,0.0536
1963-04-01,France,0.0385,0.0529
1963-05-01,France,0.0395,0.0536
1963-06-01,France,0.0493,0.0528
1963-07-01,France,0.051399999999999994,0.0524
1963-08-01,France,0.0403,0.0528
1963-09-01,France,0.0325,0.0537
1963-10-01,France,0.0363,0.0541
1963-11-01,France,0.0436,0.0541
1963-12-01,France,0.049100000000000005,0.0536
1964-01-01,France,0.042699999999999995,0.0545
1964-02-01,France,0.0436,0.054400000000000004
1964-03-01,France,0.0506,0.0542
1964-04-01,France,0.050499999999999996,0.0546
1964-05-01,France,0.06280000000000001,0.054900000000000004
1964-06-01,France,0.048600000000000004,0.0547
1964-07-01,France,0.04769999999999999,0.054000000000000006
1964-08-01,France,0.0472,0.054000000000000006
1964-09-01,France,0.0475,0.0546
1964-10-01,France,0.0436,0.055
1964-11-01,France,0.0414,0.0545
1964-12-01,France,0.0418,0.0545
1965-01-01,France,0.0387,0.054400000000000004
1965-02-01,France,0.0421,0.06309999999999999
1965-03-01,France,0.044199999999999996,0.06309999999999999
1965-04-01,France,0.0398,0.0632
1965-05-01,France,0.0431,0.06280000000000001
1965-06-01,France,0.044000000000000004,0.06269999999999999
1965-07-01,France,0.0435,0.061500000000000006
1965-08-01,France,0.04,0.0616
1965-09-01,France,0.0381,0.0622
1965-10-01,France,0.039599999999999996,0.0634
1965-11-01,France,0.0466,0.0635
1965-12-01,France,0.044800000000000006,0.06280000000000001
1966-01-01,France,0.0392,0.0632
1966-02-01,France,0.0434,0.0637
1966-03-01,France,0.0455,0.0641
1966-04-01,France,0.0437,0.0644
1966-05-01,France,0.0483,0.0643
1966-06-01,France,0.0478,0.0672
1966-07-01,France,0.0479,0.066
1966-08-01,France,0.04769999999999999,0.0666
1966-09-01,France,0.046,0.06709999999999999
1966-10-01,France,0.0527,0.0676
1966-11-01,France,0.0541,0.0674
1966-12-01,France,0.057,0.0679
1967-01-01,France,0.0557,0.0678
1967-02-01,France,0.0504,0.0673
1967-03-01,France,0.05,0.0664
1967-04-01,France,0.0506,0.0672
1967-05-01,France,0.0493,0.0667
1967-06-01,France,0.045,0.06709999999999999
1967-07-01,France,0.0479,0.0668
1967-08-01,France,0.044800000000000006,0.0663
1967-09-01,France,0.0431,0.06709999999999999
1967-10-01,France,0.044800000000000006,0.0669
1967-11-01,France,0.04650000000000001,0.0677
1967-12-01,France,0.047599999999999996,0.0675
1968-01-01,France,0.05,0.0678
1968-02-01,France,0.04769999999999999,0.0677
1968-03-01,France,0.0508,0.0677
1968-04-01,France,0.051100000000000007,0.0673
1968-05-01,France,0.0567,0.0698
1968-06-01,France,0.057699999999999994,0.0701
1968-07-01,France,0.06,0.0694
1968-08-01,France,0.0593,0.069
1968-09-01,France,0.0672,0.0693
1968-10-01,France,0.07150000000000001,0.0695
1968-11-01,France,0.08929999999999999,0.0723
1968-12-01,France,0.0825,0.0742
1969-01-01,France,0.08070000000000001,0.0756
1969-02-01,France,0.0787,0.0787
1969-03-01,France,0.0818,0.081
1969-04-01,France,0.0833,0.0808
1969-05-01,France,0.0898,0.0812
1969-06-01,France,0.0947,0.0818
1969-07-01,France,0.092,0.0816
1969-08-01,France,0.08869999999999999,0.0821
1969-09-01,France,0.094,0.0827
1969-10-01,France,0.09369999999999999,0.08439999999999999
1969-11-01,France,0.09570000000000001,0.0851
1969-12-01,France,0.1042,0.0863
1970-01-01,France,0.10314999999999999,0.0874
1970-02-01,France,0.09695999999999999,0.08839999999999999
1970-03-01,France,0.09455999999999999,0.0876
1970-04-01,France,0.09021000000000001,0.0863
1970-05-01,France,0.08919,0.0862
1970-06-01,France,0.09342,0.0855
1970-07-01,France,0.08625,0.08460000000000001
1970-08-01,France,0.08129,0.0839
1970-09-01,France,0.08121,0.0848
1970-10-01,France,0.07827,0.08470000000000001
1970-11-01,France,0.07292,0.08410000000000001
1970-12-01,France,0.07476,0.08259999999999999
1971-01-01,France,0.0652,0.0833
1971-02-01,France,0.059960000000000006,0.084
1971-03-01,France,0.05766,0.0842
1971-04-01,France,0.05521,0.0843
1971-05-01,France,0.05883,0.08460000000000001
1971-06-01,France,0.0645,0.08449999999999999
1971-07-01,France,0.056130000000000006,0.0848
1971-08-01,France,0.05698,0.08439999999999999
1971-09-01,France,0.05975,0.08460000000000001
1971-10-01,France,0.059519999999999997,0.08460000000000001
1971-11-01,France,0.05513,0.08449999999999999
1971-12-01,France,0.052939999999999994,0.0828
1972-01-01,France,0.05315,0.08410000000000001
1972-02-01,France,0.052329999999999995,0.0833
1972-03-01,France,0.047779999999999996,0.08070000000000001
1972-04-01,France,0.04842,0.07919999999999999
1972-05-01,France,0.05319,0.079
1972-06-01,France,0.03846,0.0783
1972-07-01,France,0.0381,0.078
1972-08-01,France,0.03746,0.0786
1972-09-01,France,0.03879,0.0783
1972-10-01,France,0.05177,0.0791
1972-11-01,France,0.06304,0.0802
1972-12-01,France,0.0731,0.0828
1973-01-01,France,0.07218,0.0833
1973-02-01,France,0.07728,0.08380000000000001
1973-03-01,France,0.07508,0.08529999999999999
1973-04-01,France,0.07463,0.0862
1973-05-01,France,0.07718,0.08689999999999999
1973-06-01,France,0.07663,0.0888
1973-07-01,France,0.08524,0.0915
1973-08-01,France,0.09159,0.0933
1973-09-01,France,0.10127000000000001,0.0942
1973-10-01,France,0.11198000000000001,0.095
1973-11-01,France,0.11117,0.095
1973-12-01,France,0.11516,0.0965
1974-01-01,France,0.13528,0.10210000000000001
1974-02-01,France,0.12481999999999999,0.1048
1974-03-01,France,0.12148999999999999,0.1069
1974-04-01,France,0.11833,0.107
1974-05-01,France,0.12907,0.10800000000000001
1974-06-01,France,0.13567,0.11449999999999999
1974-07-01,France,0.13839,0.114
1974-08-01,France,0.13752,0.114
1974-09-01,France,0.13425,0.11380000000000001
1974-10-01,France,0.13149,0.1114
1974-11-01,France,0.12429,0.1117
1974-12-01,France,0.11867000000000001,0.1121
1975-01-01,France,0.11414999999999999,0.109
1975-02-01,France,0.09955,0.1069
1975-03-01,France,0.09173,0.10339999999999999
1975-04-01,France,0.08283,0.1036
1975-05-01,France,0.07597000000000001,0.10310000000000001
1975-06-01,France,0.07321,0.10210000000000001
1975-07-01,France,0.07278,0.102
1975-08-01,France,0.07177,0.1011
1975-09-01,France,0.06917,0.10099999999999999
1975-10-01,France,0.06681,0.1015
1975-11-01,France,0.06742,0.10189999999999999
1975-12-01,France,0.06452,0.1018
1976-01-01,France,0.06363,0.1016
1976-02-01,France,0.07200000000000001,0.1016
1976-03-01,France,0.07633,0.10289999999999999
1976-04-01,France,0.07535,0.1024
1976-05-01,France,0.07538,0.10189999999999999
1976-06-01,France,0.07627,0.10369999999999999
1976-07-01,France,0.08288000000000001,0.1051
1976-08-01,France,0.09415,0.1061
1976-09-01,France,0.09247999999999999,0.1066
1976-10-01,France,0.10737999999999999,0.10949999999999999
1976-11-01,France,0.10675000000000001,0.1094
1976-12-01,France,0.10436,0.1104
1977-01-01,France,0.09942000000000001,0.1066
1977-02-01,France,0.0983,0.1072
1977-03-01,France,0.09734,0.10880000000000001
1977-04-01,France,0.09223,0.1112
1977-05-01,France,0.09071,0.1119
1977-06-01,France,0.08921,0.11109999999999999
1977-07-01,France,0.08673,0.1107
