date,country,erHedgedUSD,erUnhedgedUSD
1979-09-01,Australia,-0.011723894364582432,-0.013120289641151639
1979-10-01,Australia,-0.01844857100156594,-0.021704980278959285
1979-11-01,Australia,0.008573670082983043,0.006097714348576533
1979-12-01,Australia,-0.016780668477193172,-0.01977944152040867
1980-01-01,Australia,-0.01090958698721678,-0.014110099888601457
1980-02-01,Australia,-0.050141802353905085,-0.05363825119609944
1980-03-01,Australia,-0.03040679772352406,-0.0351673276999831
1980-04-01,Australia,0.031369516089947425,0.028158811843079112
1980-05-01,Australia,0.019281251087179596,0.021887730028959718
1980-06-01,Australia,0.0017332737519921704,0.005422587656060296
1980-07-01,Australia,-0.004129615748603377,-0.0009370218772180028
1980-08-01,Australia,0.012633177194637524,0.015012560886440207
1980-09-01,Australia,-0.003728097008703579,-0.0030123025509685153
1980-10-01,Australia,-0.034487495538040425,-0.035866638431679254
1980-11-01,Australia,-0.00839941725845661,-0.012207235245608627
1980-12-01,Australia,-0.01639502328014586,-0.02165194395445691
1981-01-01,Australia,-0.01620982959790107,-0.021773093551422207
1981-02-01,Australia,-0.0002452894910960346,-0.002384083286611771
1981-03-01,Australia,-0.009889726118591957,-0.01004975277608633
1981-04-01,Australia,-0.014168502565540364,-0.013512133332103105
1981-05-01,Australia,-0.0028491195968006755,-0.004714596831004947
1981-06-01,Australia,-0.04305048056025995,-0.04596105009358731
1981-07-01,Australia,-0.05973350624127005,-0.06280659847895287
1981-08-01,Australia,0.00665119662080027,0.005001179075401652
1981-09-01,Australia,-0.005363535392994945,-0.005857007155720684
1981-10-01,Australia,0.0018963769123427898,0.0015960058778199393
1981-11-01,Australia,-0.01018295976543604,-0.009214668626195577
1981-12-01,Australia,-0.018271096261322062,-0.0158555606467764
1982-01-01,Australia,-0.032392523856487165,-0.03025369131602096
1982-02-01,Australia,-0.02724717603215243,-0.025621956370094234
1982-03-01,Australia,-0.014267245817021434,-0.010889561042272122
1982-04-01,Australia,-0.05634723109562434,-0.050838310505990636
1982-05-01,Australia,-0.027678596000785594,-0.024738563120538903
1982-06-01,Australia,-0.02293685656333244,-0.019574326291124655
1982-07-01,Australia,-0.03794607691503438,-0.03449263196498975
1982-08-01,Australia,0.0425341600305722,0.04811375085913605
1982-09-01,Australia,0.017130349833540448,0.021224369871110982
1982-10-01,Australia,-0.003792042455181388,0.00024766254393537857
1982-11-01,Australia,0.05906182241368807,0.06402787029035428
1982-12-01,Australia,0.07180137324104585,0.07460171407971572
1983-01-01,Australia,-0.04665733188791643,-0.04516379263830661
1983-02-01,Australia,-0.12361443179706189,-0.12020852808492499
1983-03-01,Australia,-0.004006526931054966,0.0011672983508397294
1983-04-01,Australia,0.06771293325181049,0.072125335280395
1983-05-01,Australia,-0.0830351760010507,-0.08011682559315847
1983-06-01,Australia,-0.007134182983870696,-0.0027751998557357105
1983-07-01,Australia,0.010922861749612434,0.0138287162161419
1983-08-01,Australia,0.04045397992859967,0.042717450871395
1983-09-01,Australia,0.07328760185104644,0.0748992170739069
1983-10-01,Australia,0.015074997979514615,0.01631361568773393
1983-11-01,Australia,-0.030903747611577548,-0.030044197806285866
1983-12-01,Australia,0.0097791794806672,0.009341921965488664
1984-01-01,Australia,0.0074712542399819615,0.007896463953006139
1984-02-01,Australia,0.013632310291928684,0.01585107366377314
1984-03-01,Australia,-0.019418949920124384,-0.016542444086002694
1984-04-01,Australia,-0.03158834763777241,-0.028809695090197263
1984-05-01,Australia,-0.005202620323177309,-0.0026171109974959528
1984-06-01,Australia,-0.023466611347111255,-0.022593673436392847
1984-07-01,Australia,0.0357881606687982,0.03684078993436213
1984-08-01,Australia,-0.03480351024824746,-0.03505777280775024
1984-09-01,Australia,0.003128273752995181,0.0025457548956691056
1984-10-01,Australia,0.02543079942528781,0.026663423369174488
1984-11-01,Australia,-0.028479177886071683,-0.027159588536591728
1984-12-01,Australia,-0.0131684602142772,-0.010173287595229508
1985-01-01,Australia,-0.12474717099681387,-0.12164100304196168
1985-02-01,Australia,-0.06019521753270585,-0.0564007256241984
1985-03-01,Australia,-0.06434315162956827,-0.05945712102220346
1985-04-01,Australia,0.0342356969622164,0.040870093479024705
1985-05-01,Australia,-0.003156153956163421,0.002920120423269168
1985-06-01,Australia,0.05510985657303302,0.06263870185945608
1985-07-01,Australia,-0.020432652875117197,-0.014247377678548112
1985-08-01,Australia,-0.019017328300089287,-0.012392269365624542
1985-09-01,Australia,-0.023614728779770777,-0.0159698162701033
1985-10-01,Australia,-0.061961038525346956,-0.05547315121811092
1985-11-01,Australia,0.012731446832739524,0.021255863720841095
1985-12-01,Australia,0.06385075776064353,0.07371140352974237
1986-01-01,Australia,0.015944860792207027,0.024954052458873832
1986-02-01,Australia,0.07017653282177316,0.07905564169254853
1986-03-01,Australia,0.03770978751115028,0.04546481411566128
1986-04-01,Australia,-0.0194949174345751,-0.0121066357522287
1986-05-01,Australia,-0.07018590107915978,-0.06426573124967694
1986-06-01,Australia,-0.1481408505894315,-0.14273609905316598
1986-07-01,Australia,-0.02244326355613524,-0.015865402325806244
1986-08-01,Australia,0.02637964236921264,0.03594465135173763
1986-09-01,Australia,0.03584149904745915,0.04639218087781849
1986-10-01,Australia,0.006692530105130157,0.015970344873525555
1986-11-01,Australia,0.03204966951244104,0.04057471476716046
1986-12-01,Australia,-0.02126964752108118,-0.014058841354793628
1987-01-01,Australia,-0.0024266459678220498,0.005567673646844851
1987-02-01,Australia,0.05691046160760527,0.06614814320113527
1987-03-01,Australia,0.05517591259830068,0.06422620974088078
1987-04-01,Australia,0.0047059699762856955,0.012013764466024313
1987-05-01,Australia,0.015058885640059083,0.02119493063212463
1987-06-01,Australia,-0.023053364010277577,-0.017420493833372852
1987-07-01,Australia,-0.0013019965777802955,0.004028965893378533
1987-08-01,Australia,0.053658987004241876,0.05879027471163267
1987-09-01,Australia,-0.08125129071023185,-0.07772723090469136
1987-10-01,Australia,-0.016094334990002124,-0.012531703756406332
1987-11-01,Australia,0.062013474006717084,0.06718552211167328
1987-12-01,Australia,0.02688815909773523,0.03080321210458381
1988-01-01,Australia,0.010613617378684603,0.01416783736649685
1988-02-01,Australia,0.05090329982635966,0.05478651061067352
1988-03-01,Australia,0.044955405809198545,0.04878507561408352
1988-04-01,Australia,-0.007733383807033145,-0.00359364895854819
1988-05-01,Australia,0.05940358833198989,0.06412612713655208
1988-06-01,Australia,-0.010596897637509262,-0.006041296679939467
1988-07-01,Australia,0.01463113945887562,0.01915046862554215
1988-08-01,Australia,-0.02752848422312304,-0.023299115351334554
1988-09-01,Australia,0.02411462985537316,0.028916229139432925
1988-10-01,Australia,0.02205720850117321,0.027399476287734537
1988-11-01,Australia,-0.027735892286030128,-0.022323992282111793
1988-12-01,Australia,-0.005983576982169114,-0.0004980341927915966
1989-01-01,Australia,-0.036756251221546465,-0.031599613274006844
1989-02-01,Australia,-0.04871683856157305,-0.043369238141208744
1989-03-01,Australia,-0.0063796772763902165,-0.00044881058524071094
1989-04-01,Australia,-0.06625516095924888,-0.06044659842035649
1989-05-01,Australia,-0.00485306567768129,0.0012416602788853925
1989-06-01,Australia,0.004418310569729522,0.011795100456428731
1989-07-01,Australia,0.027047672685599933,0.034534924866408634
1989-08-01,Australia,-0.03034742357240716,-0.022692078669547477
1989-09-01,Australia,0.0032772934929308217,0.010889939625539302
1989-10-01,Australia,0.03187336954232123,0.03998061142641651
1989-11-01,Australia,0.010165237550419981,0.018304898044247064
1989-12-01,Australia,-0.04207473981914078,-0.03429912799405699
1990-08-01,Australia,0.011890933985241547,0.017019194361977963
1990-09-01,Australia,-0.01559156245343618,-0.011104651775942442
1990-10-01,Australia,0.026211935048088497,0.030261892852651462
1990-11-01,Australia,0.004695540372979146,0.00898269589115741
1990-12-01,Australia,0.043537509392230556,0.048052152488179845
1991-01-01,Australia,0.004178407450158295,0.00847396863754879
1991-02-01,Australia,-0.007787544124493007,-0.0031541416569329517
1991-03-01,Australia,0.03421959000532082,0.03922852529257281
1991-04-01,Australia,0.0063846253531754105,0.011020417527646265
1991-05-01,Australia,-0.04344377567311497,-0.039283213500830305
1991-06-01,Australia,0.02676046553042788,0.03072968988771496
1991-07-01,Australia,0.03363594838917061,0.037657287165738795
1991-08-01,Australia,0.036875559741866404,0.04103640170360312
1991-09-01,Australia,0.029510818284717466,0.03291347153059121
1991-10-01,Australia,-0.004856823511852348,-0.001340761471894547
1991-11-01,Australia,0.005522106094987045,0.008575146701818026
1991-12-01,Australia,-0.07310340393787418,-0.06992849902777731
1992-01-01,Australia,0.011829720533439891,0.0149161213012301
1992-02-01,Australia,0.020437674942678452,0.023360872601630556
1992-03-01,Australia,0.036210504325028925,0.03917514533038968
1992-04-01,Australia,0.012703940503902444,0.015792321493759198
1992-05-01,Australia,0.015816031329542568,0.018166215160296373
1992-06-01,Australia,0.027404636953463957,0.029612698979226915
1992-07-01,Australia,-0.06764597029391317,-0.06556101685768534
1992-08-01,Australia,0.0013058431411463456,0.003332304463810276
1992-09-01,Australia,-0.003009209872474883,-0.0009519434364886337
1992-10-01,Australia,-0.049979508755205515,-0.047938763092083
1992-11-01,Australia,0.015510222574331989,0.017726194595207634
1992-12-01,Australia,8.860889581119302e-05,0.0023309195622847056
1993-01-01,Australia,0.05954501678585755,0.0618905034129007
1993-02-01,Australia,0.04957224557273454,0.05201362669246912
1993-03-01,Australia,0.025694392382667797,0.027825299417376215
1993-04-01,Australia,-0.02709682839803429,-0.025267816919936292
1993-05-01,Australia,-0.009217217101237019,-0.007490638944924299
1993-06-01,Australia,0.04108719248844461,0.042948306480641074
1993-07-01,Australia,0.01777891203417159,0.019581759959381717
1993-08-01,Australia,-0.050188121655701745,-0.04890496424009305
1993-09-01,Australia,0.0416208213797431,0.04306064159354284
1993-10-01,Australia,-0.015946008359854602,-0.014457184607963414
1993-11-01,Australia,0.024491836622175578,0.025986503389138216
1993-12-01,Australia,0.059035422931044135,0.06065930827348276
1994-01-01,Australia,-0.01999522273280252,-0.018464827195762812
1994-02-01,Australia,-0.06595374821180955,-0.06473249186958552
1994-03-01,Australia,-0.023508326826236603,-0.02230715694767904
1994-04-01,Australia,-0.007981072557756264,-0.006941281939161104
1994-05-01,Australia,-0.03838436746865226,-0.0377207014002644
1994-06-01,Australia,0.00934869935327054,0.00977184712240664
1994-07-01,Australia,0.02555534562066586,0.025996031494525118
1994-08-01,Australia,-0.05349739179941004,-0.05295421584120619
1994-09-01,Australia,-0.012565788568077885,-0.011949447597727536
1994-10-01,Australia,0.0293636245373734,0.030329463967513126
1994-11-01,Australia,0.05565788731462762,0.05680255217089991
1994-12-01,Australia,-0.027384960414351678,-0.026121468145755444
1995-01-01,Australia,-0.01274677982013983,-0.01126857594934072
1995-02-01,Australia,-0.011165212721237272,-0.009934150996157687
1995-03-01,Australia,0.024756046134069676,0.026032072909654147
1995-04-01,Australia,0.034421469011326256,0.035558432034708654
1995-05-01,Australia,0.006833688582364772,0.00801003621712848
1995-06-01,Australia,-0.0021770649446801738,-0.0008549762843133024
1995-07-01,Australia,0.016965170214259917,0.01845608586201375
1995-08-01,Australia,0.047035867224270334,0.04860622285775662
1995-09-01,Australia,0.017029110309346507,0.018473141975349883
1995-10-01,Australia,-0.013860995294369238,-0.012507593709164211
1995-11-01,Australia,0.01021472117747857,0.011591135596728419
1995-12-01,Australia,0.011723104463702727,0.013316566088730886
1996-01-01,Australia,0.009872792272952013,0.011606588506829274
1996-02-01,Australia,-0.015835852116750315,-0.013805161275035172
1996-03-01,Australia,0.015168503862203586,0.01710936463482482
1996-04-01,Australia,0.01815240193806411,0.020142289936027735
1996-05-01,Australia,-0.012709739397085196,-0.010871889125232403
1996-06-01,Australia,0.01897838127265783,0.02082486551600149
1996-07-01,Australia,0.031776056777172546,0.033455068177071334
1996-08-01,Australia,0.015791049274690883,0.017347392399424733
1996-09-01,Australia,0.03064574495347605,0.03205505373248729
1996-10-01,Australia,0.034477990044841755,0.035981492612830346
1996-11-01,Australia,-0.011499208163548214,-0.010449391876106717
1996-12-01,Australia,-0.03212986804662232,-0.03151510321274509
1997-01-01,Australia,-0.007166558013080415,-0.006605215420487864
1997-02-01,Australia,-0.008307323792782317,-0.0075033671691011605
1997-03-01,Australia,-0.01134564692036688,-0.010893186602906502
1997-04-01,Australia,0.013876044238159357,0.01426126212266765
1997-05-01,Australia,0.01015466063616266,0.010325933451713398
1997-06-01,Australia,0.021002657201310893,0.0208785168318244
1997-07-01,Australia,-0.0018425194807463185,-0.0019052228850588993
1997-08-01,Australia,0.0020773120784502996,0.001529954794099453
1997-09-01,Australia,0.005745446904932949,0.005275855331614343
1997-10-01,Australia,-0.022231919011841406,-0.02278984824161312
1997-11-01,Australia,-0.05483405722844725,-0.0554675439727782
1997-12-01,Australia,0.017515169168440536,0.017065138952395698
1998-01-01,Australia,0.02155732973033353,0.02120361869368015
1998-02-01,Australia,-0.004817246706052769,-0.005271902696562747
1998-03-01,Australia,-0.012037945208750345,-0.01255392987621351
1998-04-01,Australia,-0.02850550545254127,-0.029015284950727138
1998-05-01,Australia,-0.03714470698669392,-0.03772863178601804
1998-06-01,Australia,0.02684033845024736,0.026466019341194524
1998-07-01,Australia,-0.055283713660258194,-0.05593058528916872
1998-08-01,Australia,0.022952758446638688,0.02249513276729065
1998-09-01,Australia,0.08042230612852608,0.0802024909363599
1998-10-01,Australia,0.014387292410259489,0.014443594670603632
1998-11-01,Australia,-0.005272105967646157,-0.005240036612892074
1998-12-01,Australia,0.0008656211664808122,0.0010224581663731414
1999-01-01,Australia,-0.0005336138819730385,-0.00038413471530640564
1999-02-01,Australia,-0.03069001106760494,-0.030754635748544756
1999-03-01,Australia,0.031461993476582295,0.03148227460108011
1999-04-01,Australia,-0.006909517366181284,-0.006772938965350472
1999-05-01,Australia,-0.03293594534364708,-0.032966430909931455
1999-06-01,Australia,0.006193651650937548,0.006184715188953582
1999-07-01,Australia,-0.031199403466139697,-0.031469377051428715
1999-08-01,Australia,0.008767694685877903,0.008531117738934002
1999-09-01,Australia,-0.01570432022122714,-0.01608745468363426
1999-10-01,Australia,-0.01358572769612798,-0.014034311708009062
1999-11-01,Australia,-0.008277599688357062,-0.008632254258123306
1999-12-01,Australia,-0.006810818510821881,-0.006963314610666016
2000-01-01,Australia,-0.02641297399689957,-0.026967089850558068
2000-02-01,Australia,-0.0011178432359106871,-0.001463100755024982
2000-03-01,Australia,0.0006515123974963899,0.0002590635406973796
2000-04-01,Australia,-0.04326922857469184,-0.043659513670888606
2000-05-01,Australia,0.05099662030509822,0.050895622536685226
2000-06-01,Australia,-0.01244327160488956,-0.012951335985457835
2000-07-01,Australia,-0.01523347586058843,-0.015736286763484486
2000-08-01,Australia,-0.043117150008674,-0.04359146177262019
2000-09-01,Australia,-0.04181703446531093,-0.042269386092431804
2000-10-01,Australia,-0.003266708585558664,-0.003544533711821396
2000-11-01,Australia,0.08254325154890885,0.08257412544695408
2000-12-01,Australia,0.025709110480700348,0.025666056449720864
2001-01-01,Australia,-0.033091466326300445,-0.033067219808529114
2001-02-01,Australia,-0.044148605029762145,-0.044128976891882776
2001-03-01,Australia,-0.03693396499987922,-0.03675153071246107
2001-04-01,Australia,0.00874004531770134,0.00910671039694777
2001-05-01,Australia,0.0005272341417137394,0.0011703401877483088
2001-06-01,Australia,-0.030609403935059842,-0.029824268799924614
2001-07-01,Australia,0.05674919950534574,0.057902744733615785
2001-08-01,Australia,-0.026213068937644968,-0.025254862685262225
2001-09-01,Australia,0.014789638948818018,0.01621521314791785
2001-10-01,Australia,0.02120818259192858,0.02299322191742781
2001-11-01,Australia,-0.03111873800411613,-0.029130007768556232
2001-12-01,Australia,0.004355005870061213,0.006424130321858179
2002-01-01,Australia,-0.01327881113660434,-0.011207582896758939
2002-02-01,Australia,-0.0007920112768418086,0.0013880589259662734
2002-03-01,Australia,0.02105711475637362,0.02322180273202079
2002-04-01,Australia,0.034884733429570325,0.037064681735499594
2002-05-01,Australia,0.05077790801922988,0.05314826916025095
2002-06-01,Australia,-0.013637730650831514,-0.011259421664559177
2002-07-01,Australia,-0.006200711780514068,-0.0037733899435090645
2002-08-01,Australia,0.026602464822482075,0.029148823896316678
2002-09-01,Australia,-0.009597700200363546,-0.007070900871299912
2002-10-01,Australia,0.033210915362813065,0.035790772687422256
2002-11-01,Australia,0.010496046604100417,0.01334547056039237
2002-12-01,Australia,0.04646528379217285,0.049534568702082504
2003-01-01,Australia,0.03060635735922279,0.0336175999966104
2003-02-01,Australia,0.002186749333276339,0.005134293826224656
2003-03-01,Australia,0.008775698342942118,0.011748301557128915
2003-04-01,Australia,0.08687009135021495,0.09001722249775579
2003-05-01,Australia,0.04676351936079426,0.04978445834244738
2003-06-01,Australia,-0.03948295974048188,-0.03656807073466917
2003-07-01,Australia,-0.03483180834984456,-0.03176846265588362
2003-08-01,Australia,0.019407698513300486,0.022578751750489623
2003-09-01,Australia,0.040238410449345174,0.043541807836936286
2003-10-01,Australia,0.01058182550102571,0.013818130912655047
2003-11-01,Australia,0.04226622410567615,0.04571367509291657
2003-12-01,Australia,0.048962595046433854,0.05269318359410424
2004-01-01,Australia,0.013250341035650592,0.016822055000490055
2004-02-01,Australia,-0.019991518864866165,-0.016612464810812022
2004-03-01,Australia,-0.03569300677687137,-0.032182273274558915
2004-04-01,Australia,-0.06476264210840332,-0.06145844689142077
2004-05-01,Australia,-0.005704856193073593,-0.0022265863157234778
2004-06-01,Australia,0.04261989706211411,0.046277835171767645
2004-07-01,Australia,0.003418767402362688,0.006713219992782848
2004-08-01,Australia,0.0013987309210372612,0.004530999003350855
2004-09-01,Australia,0.04489814790247215,0.04812383681349486
2004-10-01,Australia,0.05021463935527826,0.05334181213252598
2004-11-01,Australia,0.009139426242795956,0.011889624191913306
2004-12-01,Australia,-0.010102345066677176,-0.007531335294690189
2005-01-01,Australia,0.015260618952564364,0.017817778576977528
2005-02-01,Australia,-0.014553125873460249,-0.012241297916471106
2005-03-01,Australia,-0.000443755435021953,0.0018738880314665973
2005-04-01,Australia,0.004177237800145006,0.0063911475098030746
2005-05-01,Australia,0.011631850500636753,0.013717576282532562
2005-06-01,Australia,-0.02273799485193473,-0.02077348026561221
2005-07-01,Australia,0.009446424504668371,0.011367915732738654
2005-08-01,Australia,0.00707133229767698,0.008760271532419983
2005-09-01,Australia,-0.03147394265211967,-0.029976765812490758
2005-10-01,Australia,-0.026874709740970282,-0.025552082003743926
2005-11-01,Australia,0.016239788446941628,0.01753342143121106
2005-12-01,Australia,0.021958551101029622,0.023125848689605766
2006-01-01,Australia,-0.017059283940193626,-0.016104081852696406
2006-02-01,Australia,-0.02589728192272356,-0.025149530956605215
2006-03-01,Australia,-0.004232985618025542,-0.0034096807276686736
2006-04-01,Australia,0.02345127640014022,0.02421087630062435
2006-05-01,Australia,-0.030574725447512052,-0.030067815387403884
2006-06-01,Australia,0.010076405028832891,0.010793280056989873
2006-07-01,Australia,0.01829772758016479,0.01878828837541824
2006-08-01,Australia,0.001802635093193894,0.0023649458836101367
2006-09-01,Australia,-0.005799597488640673,-0.005177909185554164
2006-10-01,Australia,0.02909771329402755,0.02984466451353973
2006-11-01,Australia,0.008867341824617903,0.009740144636470882
2006-12-01,Australia,-0.017992017345466627,-0.01717156048621482
2007-01-01,Australia,0.005243473846865854,0.006079469246814684
2007-02-01,Australia,0.01808730293528038,0.01898015095571437
2007-03-01,Australia,0.029097765873301817,0.0301466743032901
2007-04-01,Australia,-0.0034642084110523275,-0.0026428366797175418
2007-05-01,Australia,-0.0010835369776217574,-0.0001435634294431054
2007-06-01,Australia,0.034207592288362676,0.035197985655729624
2007-07-01,Australia,-0.028758550496372992,-0.0281652453986051
2007-08-01,Australia,0.014997336701000785,0.016303078393297366
2007-09-01,Australia,0.04850473624014984,0.05014723909639218
2007-10-01,Australia,0.006726647055224744,0.008155572874107175
2007-11-01,Australia,-0.0405972771649461,-0.03890307885448974
2007-12-01,Australia,0.02118648425759795,0.023344336725962034
2008-01-01,Australia,0.01802216535657908,0.020561322237269808
2008-02-01,Australia,0.024543087233945382,0.02791923177115474
2008-03-01,Australia,0.002231067128574349,0.006133286403056548
2008-04-01,Australia,0.004988851751830614,0.009249043170887372
2008-05-01,Australia,-0.015529096325130776,-0.01112535785115254
2008-06-01,Australia,0.027021447514440577,0.03146567740264006
2008-07-01,Australia,-0.05005624020015664,-0.04619512621410338
2008-08-01,Australia,-0.059441651475951596,-0.05551009387186778
2008-09-01,Australia,-0.13215182219153176,-0.12873788421303822
2008-10-01,Australia,-0.020979000735604325,-0.016845029066754114
2008-11-01,Australia,0.07845275322698719,0.08265156981994237
2008-12-01,Australia,0.01563472811786304,0.019141308064531737
2009-01-01,Australia,-0.050095539032134706,-0.046809967518957274
2009-02-01,Australia,0.01952467859902063,0.022202546065195117
2009-03-01,Australia,0.059056968514399566,0.06181517804560244
2009-04-01,Australia,0.028982767173338475,0.03158461627085196
2009-05-01,Australia,0.007264881544005952,0.009738116376641681
2009-06-01,Australia,0.01030148278769838,0.012634011244396115
2009-07-01,Australia,0.03630583453391778,0.0387669228678722
2009-08-01,Australia,0.05083333778663701,0.05328051444971216
2009-09-01,Australia,0.04350153827750436,0.04600556866488548
2009-10-01,Australia,0.014913545930534067,0.017530522176076646
2009-11-01,Australia,-0.018037400953456517,-0.015296010734635268
2009-12-01,Australia,0.006717755956908711,0.00976943842605471
